"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0097305","GO:0097305","response to alcohol","24/699","253/18903",2.46325214712888e-05,0.000363489643139635,0.000285050299732686,"CCR7/PTGER2/SOD2/CCL7/IL2/CD14/CCL3/CDA/S100A8/VCAM1/TNF/A2M/IGFBP7/CA3/PTGDR/FOS/HAMP/CYP1B1/INHBA/FBP1/RGS2/P2RY4/SPINK1/CLDN5",24
"GO:0050853","GO:0050853","B cell receptor signaling pathway","16/699","130/18903",2.47781420943166e-05,0.000364455196824172,0.000285807491505216,"LAT2/BTK/CD300A/BLNK/CTLA4/BANK1/STAP1/MNDA/FCRL3/MS4A1/LCK/CD19/IGLL1/IGLL5/FCGR2B/CD79A",16
"GO:0045089","GO:0045089","positive regulation of innate immune response","17/699","145/18903",2.64409710384273e-05,0.000387658752805329,0.000304003830003785,"TXK/CCL5/EREG/HCK/TYROBP/FCN1/LILRA2/FPR2/MNDA/NCR3/HAVCR2/KIR2DL4/KLRC3/COCH/KLRK1/IL21/KLRC2",17
"GO:1904407","GO:1904407","positive regulation of nitric oxide metabolic process","9/699","44/18903",2.72442732635954e-05,0.000398151839173765,0.000312232558031931,"SOD2/IL1B/IFNG/AIF1/CLU/TNF/KLRK1/PTX3/EDN1",9
"GO:0072577","GO:0072577","endothelial cell apoptotic process","11/699","66/18903",2.74881873395903e-05,0.000400428882879608,0.000314018226490731,"RGCC/CD40/FASLG/CCL2/THBS1/TNF/CD248/CD40LG/SERPINE1/RAMP2/ECSCR",11
"GO:0002686","GO:0002686","negative regulation of leukocyte migration","10/699","55/18903",2.90691561370378e-05,0.000420762148544066,0.000329963669728495,"CD300A/STAP1/CCL2/ADTRP/APOD/KLRK1/DUSP1/TNFAIP6/GPR18/HMOX1",10
"GO:0038093","GO:0038093","Fc receptor signaling pathway","10/699","55/18903",2.90691561370378e-05,0.000420762148544066,0.000329963669728495,"BTK/HCK/FCGR1A/CD247/FCGR3A/LCK/FCER1G/FCGR2B/LILRA4/FGR",10
"GO:0032635","GO:0032635","interleukin-6 production","19/699","176/18903",2.93151622108116e-05,0.000421637380532084,0.000330650030798827,"LILRA5/CD74/SCIMP/BTK/EREG/IL1B/TYROBP/IFNG/LILRA2/LILRB4/BANK1/AIF1/IL6/HAVCR2/TREM2/TNF/SPON2/XBP1/HYAL2",19
"GO:0032675","GO:0032675","regulation of interleukin-6 production","19/699","176/18903",2.93151622108116e-05,0.000421637380532084,0.000330650030798827,"LILRA5/CD74/SCIMP/BTK/EREG/IL1B/TYROBP/IFNG/LILRA2/LILRB4/BANK1/AIF1/IL6/HAVCR2/TREM2/TNF/SPON2/XBP1/HYAL2",19
"GO:0002718","GO:0002718","regulation of cytokine production involved in immune response","15/699","118/18903",3.00595226713201e-05,0.00043097959161246,0.000337976236975228,"IL18R1/CD74/SCIMP/BTK/RSAD2/IL1B/LILRB4/IL6/NLRP3/KIR2DL4/TNF/SPON2/FFAR3/HMOX1/CCR2",15
"GO:0006957","GO:0006957","complement activation, alternative pathway","6/699","18/18903",3.17324026688364e-05,0.000449068838425401,0.000352161910001368,"VSIG4/CFP/C3/CFD/CFH/CFB",6
"GO:0010755","GO:0010755","regulation of plasminogen activation","6/699","18/18903",3.17324026688364e-05,0.000449068838425401,0.000352161910001368,"PLAU/THBS1/SERPINE2/CLEC3B/SERPINE1/PLAUR",6
"GO:0150078","GO:0150078","positive regulation of neuroinflammatory response","6/699","18/18903",3.17324026688364e-05,0.000449068838425401,0.000352161910001368,"IL1B/STAP1/CCL3/IL6/TREM2/TNF",6
"GO:0042531","GO:0042531","positive regulation of tyrosine phosphorylation of STAT protein","11/699","67/18903",3.18034770461312e-05,0.000449068838425401,0.000352161910001368,"LIF/CCL5/CD40/IFNG/IL2/OSM/CSF1R/IL6/TNFRSF18/TNF/IL21",11
"GO:0006898","GO:0006898","receptor-mediated endocytosis","24/699","257/18903",3.1815218035859e-05,0.000449068838425401,0.000352161910001368,"ADRB2/CXCR1/CXCR2/FCGR1A/MARCO/LILRB4/CD14/MRC1/C3/FCER1G/CLU/FCGR2B/LYVE1/MSR1/APOC1/CALCRL/APOC2/APOE/CD63/SERPINE1/DKK1/CLEC4M/SELE/RAMP2",24
"GO:0030890","GO:0030890","positive regulation of B cell proliferation","9/699","45/18903",3.2948882936973e-05,0.000463630566404155,0.000363581286050482,"CD40/CD74/BTK/IL2/FCRL3/TNFRSF13C/IL7/GPR183/IL21",9
"GO:0055074","GO:0055074","calcium ion homeostasis","27/699","309/18903",3.40633552987852e-05,0.000477833178496847,0.000374719041720879,"CCR7/CCL5/CD40/CCR1/CCL7/CCL13/FASLG/CCL8/CXCL11/CXCL9/CCL3/CXCL10/JSRP1/CCL23/P2RY1/LCK/CD19/TMEM178A/APOE/STC1/EDN1/P2RY4/TMEM203/ALPL/APLNR/CCL14/CCR2",27
"GO:0050832","GO:0050832","defense response to fungus","10/699","56/18903",3.42296300627646e-05,0.000478688211185431,0.000375389562404926,"S100A9/S100A8/GNLY/CLEC4A/SPON2/HAMP/CX3CR1/RNASE7/RARRES2/S100A12",10
"GO:0042063","GO:0042063","gliogenesis","27/699","310/18903",3.60384757738354e-05,0.000502438258871417,0.000394014462286751,"LIF/C5AR1/IL1B/IFNG/CSF1R/STAP1/CCL3/IL6/C1QA/P2RY1/S100A9/ADORA2A/CXCR4/CCL2/TREM2/S100A8/CLU/GPR183/TNF/SERPINE2/P2RY12/CX3CR1/AREG/PTN/EGR2/MAL/CCR2",27
"GO:2000273","GO:2000273","positive regulation of signaling receptor activity","9/699","46/18903",3.96330641211956e-05,0.000550863230675333,0.000431989554528789,"ADRB2/NCF1/EREG/IFNG/CCL2/NRP1/AREG/EDN1/CCR2",9
"GO:0061756","GO:0061756","leukocyte adhesion to vascular endothelial cell","10/699","57/18903",4.01535003219596e-05,0.000556395301717397,0.00043632783084132,"FUT7/IL6/SELL/ALOX5/VCAM1/TNF/SLC39A8/CX3CR1/SELE/MIR21",10
"GO:0050922","GO:0050922","negative regulation of chemotaxis","11/699","69/18903",4.22109578363056e-05,0.000583127061902762,0.000457291003787332,"SEMA4A/CXCL13/STAP1/AIF1/CCL2/THBS1/NRP1/KLRK1/DUSP1/TNFAIP6/GPR18",11
"GO:0042730","GO:0042730","fibrinolysis","7/699","27/18903",4.26501472220406e-05,0.000587408845830832,0.00046064879902338,"SERPINB2/PLAU/THBS1/SERPING1/THBD/SERPINE1/PLAUR",7
"GO:0002887","GO:0002887","negative regulation of myeloid leukocyte mediated immunity","5/699","12/18903",4.34732672746631e-05,0.000595138553504047,0.000466710472390644,"CD300A/FCGR2B/CX3CR1/HMOX1/CCR2",5
"GO:1903977","GO:1903977","positive regulation of glial cell migration","5/699","12/18903",4.34732672746631e-05,0.000595138553504047,0.000466710472390644,"CCL3/TREM2/P2RY12/CX3CR1/CCR2",5
"GO:0046718","GO:0046718","viral entry into host cell","17/699","151/18903",4.46471389178722e-05,0.000609373112257445,0.000477873280783674,"CD74/CD80/FCN1/CLEC5A/CD86/MRC1/CXCR4/CTSB/HAVCR1/ANPEP/NRP1/PTX3/HSPA1A/GPR15/HYAL2/CLEC4M/HSPA1B",17
"GO:0010759","GO:0010759","positive regulation of macrophage chemotaxis","6/699","19/18903",4.49317317285319e-05,0.000611421319479573,0.000479479494588115,"CCL5/C3AR1/C5AR1/CSF1R/THBS1/RARRES2",6
"GO:0046209","GO:0046209","nitric oxide metabolic process","12/699","82/18903",4.5969551346898e-05,0.000621820270451344,0.000487634401192345,"GCHFR/SOD2/IL1B/IFNG/AIF1/CLU/TNF/CX3CR1/KLRK1/CYP1B1/PTX3/EDN1",12
"GO:0048708","GO:0048708","astrocyte differentiation","12/699","82/18903",4.5969551346898e-05,0.000621820270451344,0.000487634401192345,"LIF/C5AR1/IL1B/IFNG/IL6/C1QA/S100A9/ADORA2A/TREM2/S100A8/TNF/SERPINE2",12
"GO:0042269","GO:0042269","regulation of natural killer cell mediated cytotoxicity","9/699","47/18903",4.74283682528368e-05,0.000638825389041236,0.000500969895731254,"NCR1/NCR3/HAVCR2/KIR2DL4/KLRB1/KLRC3/KLRK1/IL21/KLRC2",9
"GO:0061041","GO:0061041","regulation of wound healing","16/699","137/18903",4.75078067097773e-05,0.000638825389041236,0.000500969895731254,"SERPINB2/ALOX5/CXCR4/PLAU/ADTRP/THBS1/TFPI/TNF/SERPING1/THBD/SERPINE2/APOE/EDN1/XBP1/SERPINE1/PLAUR",16
"GO:0032722","GO:0032722","positive regulation of chemokine production","11/699","70/18903",4.84311749898998e-05,0.000647410853909101,0.000507702657943655,"CD74/IL1B/IFNG/CSF1R/AIF1/IL6/HAVCR2/IL7/TNF/FFAR3/HMOX1",11
"GO:0042130","GO:0042130","negative regulation of T cell proliferation","11/699","70/18903",4.84311749898998e-05,0.000647410853909101,0.000507702657943655,"PDCD1LG2/IL2RA/CD80/VSIG4/LILRB4/CD86/CTLA4/IL4I1/HAVCR2/LRRC32/TSPAN32",11
"GO:0007188","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","23/699","248/18903",5.14431804044276e-05,0.000685657639114732,0.000537695968048748,"ADRB2/PTGER2/MARCO/CXCL11/GNA15/FPR2/CXCL9/CXCL10/FPR1/CNR2/P2RY1/ADORA2A/PTHLH/RGS1/TSHR/CALCRL/P2RY12/EDN1/FFAR3/RGS2/UCN2/LPAR2/RAMP2",23
"GO:0045861","GO:0045861","negative regulation of proteolysis","29/699","352/18903",5.1915421404684e-05,0.000688502558428602,0.000539926967248972,"WNT1/MMP9/SERPINB2/IL1R2/LXN/ADORA2A/C3/CST7/PLAU/CTSB/THBS1/TFPI/TNF/SERPING1/A2M/PI16/SERPINA9/SERPINE2/NR1H3/SERPINA3/CST3/TIMP1/GPC3/IFI6/CST6/SERPINE1/SPINK1/PLAUR/RARRES1",29
"GO:2001057","GO:2001057","reactive nitrogen species metabolic process","12/699","83/18903",5.19595990189242e-05,0.000688502558428602,0.000539926967248972,"GCHFR/SOD2/IL1B/IFNG/AIF1/CLU/TNF/CX3CR1/KLRK1/CYP1B1/PTX3/EDN1",12
"GO:0030099","GO:0030099","myeloid cell differentiation","32/699","407/18903",5.3582247345845e-05,0.000707939866822284,0.000555169796551503,"LIF/CCR7/NFKBIA/FSTL3/CD74/MMP9/CCR1/TYROBP/IFNG/LILRB4/CLEC5A/IRF8/C1QC/CSF1R/CSF3R/CCL3/BATF/ZBTB16/TREM2/TMEM178A/GPR183/TNF/KAT8/ZNF675/FOS/ISG15/INHBA/GPC3/TNFAIP6/HSPA1A/UBD/HSPA1B",32
"GO:0050728","GO:0050728","negative regulation of inflammatory response","19/699","184/18903",5.42017373454292e-05,0.000714048974594133,0.000559960587800529,"TNFAIP8L2/IL2RA/HCK/IL2/FPR2/CNR2/ALOX5/NLRP3/ADORA2A/TREM2/CST7/FCGR2B/FGR/NR1H3/METRNL/CALCRL/HAMP/APOE/TNFAIP6",19
"GO:0001818","GO:0001818","negative regulation of cytokine production","30/699","371/18903",5.46824122226219e-05,0.000718299316623748,0.000563293726150891,"CCR7/PDCD1LG2/RGCC/LILRA5/BTK/TYROBP/IFNG/VSIG4/LILRB4/CD83/BANK1/IL6/IL1R2/HAVCR2/NLRP3/LRRC32/TREM2/CLEC4A/FCGR2B/THBS1/TNF/SLC11A1/LILRA4/APOD/TIGIT/CX3CR1/INHBA/GPR18/HMOX1/MIR21",30
"GO:0010758","GO:0010758","regulation of macrophage chemotaxis","7/699","28/18903",5.50631875299681e-05,0.000721216678166297,0.00056558153488995,"CCL5/C3AR1/C5AR1/CSF1R/STAP1/THBS1/RARRES2",7
"GO:2001234","GO:2001234","negative regulation of apoptotic signaling pathway","22/699","233/18903",5.69181161349412e-05,0.000743370223658931,0.000582954450190294,"CD74/MMP9/SOD2/IL1B/IL7/CLU/THBS1/TNF/NRP1/CX3CR1/IFI6/HSPA1A/ELL3/EYA2/XBP1/SERPINE1/ING2/LGALS3/HMOX1/PLAUR/MIR21/HSPA1B",22
"GO:0051092","GO:0051092","positive regulation of NF-kappaB transcription factor activity","17/699","154/18903",5.73608288744692e-05,0.000747005636774965,0.00058580535837416,"IL18RAP/CD40/RIPK3/IL18R1/BTK/IL1B/NLRP3/S100A9/S100A8/CLU/TNF/CX3CR1/HSPA1A/CD40LG/S100A12/RHEBL1/HSPA1B",17
"GO:0002888","GO:0002888","positive regulation of myeloid leukocyte mediated immunity","6/699","20/18903",6.21877266129897e-05,0.000806310831226529,0.000632312772748081,"BTK/FCGR1A/TYROBP/STAP1/CD177/C3",6
"GO:0051924","GO:0051924","regulation of calcium ion transport","24/699","268/18903",6.22695493422468e-05,0.000806310831226529,0.000632312772748081,"CCL5/LILRA5/CCR1/LILRA2/CXCL11/CXCL9/CCL4/CCL3/CXCL10/STAC/JSRP1/FCRL3/MS4A1/CD19/ADORA2A/CXCR4/CCL2/GPR35/STC1/SPINK1/LGALS3/APLNR/MIR21/GEM",24
"GO:0019884","GO:0019884","antigen processing and presentation of exogenous antigen","9/699","49/18903",6.69421803267852e-05,0.000864352868139883,0.000677829612997891,"LGMN/CD74/FCGR1A/IFI30/FCER1G/CLEC4A/FCGR2B/CD1C/CD1E",9
"GO:0002863","GO:0002863","positive regulation of inflammatory response to antigenic stimulus","5/699","13/18903",6.84953833690426e-05,0.000881902315615577,0.00069159197282713,"CCR7/BTK/FCGR1A/C3/TNF",5
"GO:0044409","GO:0044409","entry into host","17/699","158/18903",7.92310029887502e-05,0.00101724550447421,0.000797728742551021,"CD74/CD80/FCN1/CLEC5A/CD86/MRC1/CXCR4/CTSB/HAVCR1/ANPEP/NRP1/PTX3/HSPA1A/GPR15/HYAL2/CLEC4M/HSPA1B",17
"GO:0044403","GO:0044403","biological process involved in symbiotic interaction","26/699","307/18903",7.9664051769511e-05,0.00101992426842937,0.000799829441931992,"CCL5/CD74/CD80/FCN1/CCL8/CLEC5A/CD86/CSF1R/CCL4/CCL3/MRC1/CXCR4/CTSB/HAVCR1/ANPEP/IFI27/NRP1/CX3CR1/ZNF502/APOE/PTX3/HSPA1A/GPR15/HYAL2/CLEC4M/HSPA1B",26
"GO:0045123","GO:0045123","cellular extravasation","11/699","74/18903",8.18300922726754e-05,0.00104471283533514,0.000819268753504669,"FUT7/RIPK3/CD177/SELL/CCL2/VCAM1/TNF/LYVE1/CX3CR1/SELE/CCR2",11
"GO:0045428","GO:0045428","regulation of nitric oxide biosynthetic process","10/699","62/18903",8.46616388891806e-05,0.00107783515056394,0.000845243429983092,"SOD2/IL1B/IFNG/AIF1/CLU/TNF/CX3CR1/KLRK1/PTX3/EDN1",10
"GO:0007202","GO:0007202","activation of phospholipase C activity","7/699","30/18903",8.87682697533037e-05,0.00112696029616974,0.000883767601836773,"TXK/C5AR1/GNA15/CD86/P2RY12/LPAR2/SELE",7
"GO:0040013","GO:0040013","negative regulation of locomotion","32/699","419/18903",9.27292787341653e-05,0.00117168082424608,0.00091883765176243,"EPHA1/RGCC/SEMA4A/CD74/CD300A/CXCL13/STAP1/AIF1/ADORA2A/CCL2/ADTRP/THBS1/TNF/ADORA3/APOD/TIMP1/NRP1/CX3CR1/KLRK1/CYP1B1/DUSP1/PODN/APOE/STC1/TNFAIP6/HYAL2/SERPINE1/GPR18/CLDN5/ING2/HMOX1/MIR21",32
"GO:0002715","GO:0002715","regulation of natural killer cell mediated immunity","9/699","51/18903",9.28064019204817e-05,0.00117168082424608,0.00091883765176243,"NCR1/NCR3/HAVCR2/KIR2DL4/KLRB1/KLRC3/KLRK1/IL21/KLRC2",9
"GO:0032612","GO:0032612","interleukin-1 production","15/699","130/18903",9.33398512617112e-05,0.00117190503863115,0.000919013481745142,"CCR7/LILRA5/TYROBP/IFNG/LILRA2/LILRB4/MNDA/CCL3/IL6/IL1R2/HAVCR2/NLRP3/TREM2/TNF/CX3CR1",15
"GO:0032652","GO:0032652","regulation of interleukin-1 production","15/699","130/18903",9.33398512617112e-05,0.00117190503863115,0.000919013481745142,"CCR7/LILRA5/TYROBP/IFNG/LILRA2/LILRB4/MNDA/CCL3/IL6/IL1R2/HAVCR2/NLRP3/TREM2/TNF/CX3CR1",15
"GO:0035589","GO:0035589","G protein-coupled purinergic nucleotide receptor signaling pathway","5/699","14/18903",0.000103310579639223,0.00128996314412161,0.00101159520722501,"P2RY14/P2RY13/P2RY1/P2RY12/P2RY4",5
"GO:0061043","GO:0061043","regulation of vascular wound healing","5/699","14/18903",0.000103310579639223,0.00128996314412161,0.00101159520722501,"ALOX5/CXCR4/TNF/XBP1/SERPINE1",5
"GO:0071887","GO:0071887","leukocyte apoptotic process","14/699","117/18903",0.000106975042590774,0.00133205909198649,0.00104460704891813,"CCR7/CCL5/RIPK3/CD74/BTK/IL2RA/HCAR2/CXCR2/IL2/FASLG/IL6/IL7R/PDCD1/LGALS3",14
"GO:0032677","GO:0032677","regulation of interleukin-8 production","13/699","103/18903",0.000108268136342139,0.00134447726687165,0.00105434544047881,"CD74/CD2/IL1B/FCN1/LILRA2/CD14/IL6/TNF/HSPA1A/HYAL2/SERPINE1/CD244/HSPA1B",13
"GO:0150077","GO:0150077","regulation of neuroinflammatory response","8/699","41/18903",0.000108747678985018,0.00134675259124498,0.00105612976062892,"MMP9/IL1B/STAP1/CCL3/IL6/TREM2/CST7/TNF",8
"GO:0002712","GO:0002712","regulation of B cell mediated immunity","10/699","64/18903",0.000111605967658211,0.00137094357569344,0.00107510044520826,"CD40/BTK/FCGR1A/IL2/TNFSF13/FCER2/C3/TREM2/FCGR2B/TNF",10
"GO:0002889","GO:0002889","regulation of immunoglobulin mediated immune response","10/699","64/18903",0.000111605967658211,0.00137094357569344,0.00107510044520826,"CD40/BTK/FCGR1A/IL2/TNFSF13/FCER2/C3/TREM2/FCGR2B/TNF",10
"GO:0048002","GO:0048002","antigen processing and presentation of peptide antigen","10/699","64/18903",0.000111605967658211,0.00137094357569344,0.00107510044520826,"LGMN/CD74/FCGR1A/IFI30/TREM2/FCER1G/CLEC4A/FCGR2B/SLC11A1/CLEC4M",10
"GO:0030336","GO:0030336","negative regulation of cell migration","29/699","368/18903",0.00011387862364767,0.00139508987730098,0.00109403608929213,"EPHA1/RGCC/CD74/CD300A/CXCL13/STAP1/AIF1/CCL2/ADTRP/THBS1/TNF/ADORA3/APOD/TIMP1/CX3CR1/KLRK1/CYP1B1/DUSP1/PODN/APOE/STC1/TNFAIP6/HYAL2/SERPINE1/GPR18/CLDN5/ING2/HMOX1/MIR21",29
"GO:0060191","GO:0060191","regulation of lipase activity","12/699","90/18903",0.000116113098498269,0.00141863987278126,0.00111250410728675,"TXK/CCL5/C5AR1/GNA15/CD86/NR1H3/APOC1/P2RY12/APOC2/RGS2/LPAR2/SELE",12
"GO:0050830","GO:0050830","defense response to Gram-positive bacterium","14/699","118/18903",0.000117329054887623,0.00142965296103015,0.00112114062325241,"LYZ/C5AR1/IL1B/RNASE6/IL6/HAVCR2/IL7R/TNF/FGR/KLRK1/RNASE7/PLA2G2A/RARRES2/RNASE1",14
"GO:0032637","GO:0032637","interleukin-8 production","13/699","104/18903",0.000119626207162336,0.00145374628757438,0.00114003472404072,"CD74/CD2/IL1B/FCN1/LILRA2/CD14/IL6/TNF/HSPA1A/HYAL2/SERPINE1/CD244/HSPA1B",13
"GO:0080164","GO:0080164","regulation of nitric oxide metabolic process","10/699","65/18903",0.000127591065540722,0.00154640371435355,0.0012126971169709,"SOD2/IL1B/IFNG/AIF1/CLU/TNF/CX3CR1/KLRK1/PTX3/EDN1",10
"GO:0002455","GO:0002455","humoral immune response mediated by circulating immunoglobulin","14/699","119/18903",0.000128540684969179,0.00155376971591733,0.00121847357028454,"C1QB/C1QC/C1QA/FCER2/C3/TREM2/IGLL1/IGLL5/CLU/FCGR2B/TNF/SERPING1/C1R/C1S",14
"GO:0034142","GO:0034142","toll-like receptor 4 signaling pathway","8/699","42/18903",0.000130027947718685,0.00156757830870404,0.00122930233414901,"NFKBIA/TNIP3/SCIMP/LILRA2/CD14/TREM2/NR1H3/NINJ1",8
"GO:0052548","GO:0052548","regulation of endopeptidase activity","32/699","428/18903",0.000137338995196188,0.00165033539515594,0.00129420083330392,"LGMN/MMP9/FASLG/SERPINB2/LXN/NLRP3/S100A9/LCK/ADORA2A/C3/S100A8/CST7/THBS1/TFPI/TNF/SERPING1/A2M/SERPINA9/SERPINE2/SERPINA3/CST3/TIMP1/IFI6/CST6/PMAIP1/SERPINE1/SPINK1/PLAUR/CRADD/KHDC1/MIR21/RARRES1",32
"GO:0002758","GO:0002758","innate immune response-activating signal transduction","7/699","32/18903",0.000137618727120814,0.00165033539515594,0.00129420083330392,"HCK/TYROBP/FCN1/LILRA2/KLRC3/KLRK1/KLRC2",7
"GO:0001503","GO:0001503","ossification","32/699","429/18903",0.00014332943893322,0.00171429552618811,0.00134435867099136,"ADRB2/FSTL3/IGF2/CDH11/MMP9/CCR1/CLEC5A/CCL3/IL6/ALOX5/ZBTB16/PTHLH/TPH1/TNF/FGR/ISG15/AREG/SPP1/GPC3/STC1/PTN/TNFAIP6/EGR2/CER1/GDF10/CLEC3B/ALPL/DKK1/TNC/TOB1/WNT10B/MIR21",32
"GO:0010517","GO:0010517","regulation of phospholipase activity","10/699","66/18903",0.000145466579505209,0.00173529029882199,0.00136082287112761,"TXK/CCL5/C5AR1/GNA15/CD86/P2RY12/APOC2/RGS2/LPAR2/SELE",10
"GO:0002689","GO:0002689","negative regulation of leukocyte chemotaxis","6/699","23/18903",0.000147306300634703,0.00175263648268253,0.00137442583066714,"STAP1/CCL2/KLRK1/DUSP1/TNFAIP6/GPR18",6
"GO:0051091","GO:0051091","positive regulation of DNA-binding transcription factor activity","23/699","266/18903",0.000148827801016329,0.00176611581101623,0.00138499638378807,"LPAR5/IL18RAP/RGCC/CD40/WNT1/RIPK3/IL18R1/BTK/IL1B/IL6/NLRP3/S100A9/S100A8/CLU/TNF/CX3CR1/EDN1/HSPA1A/CD40LG/S100A12/WNT10B/RHEBL1/HSPA1B",23
"GO:1902563","GO:1902563","regulation of neutrophil activation","5/699","15/18903",0.000150261053173571,0.00177848043404656,0.00139469277973057,"CD300A/CD177/FCGR2B/TNF/PLA2G2A",5
"GO:0001959","GO:0001959","regulation of cytokine-mediated signaling pathway","17/699","167/18903",0.000156962050296613,0.0018529675807743,0.00145310595298519,"TXK/CCL5/CD74/IL1RN/STAP1/IL6/IL1R2/CXCR4/TREM2/IL7/NR1H3/ZNF675/ISG15/EDN1/HSPA1A/MIR21/HSPA1B",17
"GO:0044000","GO:0044000","movement in host","18/699","183/18903",0.000157389522858501,0.00185320046992717,0.00145328858576189,"CD74/CD80/FCN1/CLEC5A/CD86/MRC1/CXCR4/CTSB/HAVCR1/ANPEP/NRP1/ZNF502/PTX3/HSPA1A/GPR15/HYAL2/CLEC4M/HSPA1B",18
"GO:0062207","GO:0062207","regulation of pattern recognition receptor signaling pathway","13/699","107/18903",0.000160076538473071,0.00187996864950932,0.00147428031897135,"OASL/RSAD2/CD300A/LILRA2/CD14/FCRL3/TREM2/SLC15A3/LILRA4/NR1H3/NINJ1/HSPA1A/HSPA1B",13
"GO:0031638","GO:0031638","zymogen activation","10/699","67/18903",0.000165407474673469,0.00193756951647144,0.00151945119165591,"LGMN/PLAU/THBS1/C1R/THBD/SERPINE2/CLEC3B/SERPINE1/HP/PLAUR",10
"GO:0045577","GO:0045577","regulation of B cell differentiation","7/699","33/18903",0.000169145254821904,0.00197626011096543,0.00154979253910693,"BTK/IL2/IL4I1/FCRL3/IL7/INHBA/XBP1",7
"GO:0010518","GO:0010518","positive regulation of phospholipase activity","9/699","55/18903",0.000170032362734279,0.00198153099648025,0.00155392599249195,"TXK/CCL5/C5AR1/GNA15/CD86/P2RY12/APOC2/LPAR2/SELE",9
"GO:0051607","GO:0051607","defense response to virus","25/699","304/18903",0.000172207821863607,0.00200175076820996,0.00156978243324855,"APOBEC3A/CD40/RIPK3/IFIT2/OASL/RSAD2/IL1B/IFNG/RNASE6/CXCL9/PRF1/FGL2/CXCL10/IL6/IFIT3/SPON2/IFI27/ISG15/IFI6/IL21/HYAL2/PMAIP1/APOBEC3H/APOBEC3B/TSPAN32",25
"GO:0010951","GO:0010951","negative regulation of endopeptidase activity","22/699","252/18903",0.000179379717625854,0.00207979800155486,0.00163098744328986,"MMP9/SERPINB2/LXN/ADORA2A/C3/CST7/THBS1/TFPI/TNF/SERPING1/A2M/SERPINA9/SERPINE2/SERPINA3/CST3/TIMP1/IFI6/CST6/SERPINE1/SPINK1/PLAUR/RARRES1",22
"GO:0140546","GO:0140546","defense response to symbiont","25/699","305/18903",0.000181198047293163,0.00209553466907742,0.00164332821249404,"APOBEC3A/CD40/RIPK3/IFIT2/OASL/RSAD2/IL1B/IFNG/RNASE6/CXCL9/PRF1/FGL2/CXCL10/IL6/IFIT3/SPON2/IFI27/ISG15/IFI6/IL21/HYAL2/PMAIP1/APOBEC3H/APOBEC3B/TSPAN32",25
"GO:0002704","GO:0002704","negative regulation of leukocyte mediated immunity","10/699","68/18903",0.000187600045621098,0.00214771336863448,0.00168424699581874,"CD300A/LILRB4/IL4I1/HAVCR2/IL7R/KIR2DL4/FCGR2B/CX3CR1/HMOX1/CCR2",10
"GO:0038034","GO:0038034","signal transduction in absence of ligand","10/699","68/18903",0.000187600045621098,0.00214771336863448,0.00168424699581874,"IL1B/IL2/IL7/TNF/BCL2A1/INHBA/IFI6/HSPA1A/EYA2/HSPA1B",10
"GO:0060193","GO:0060193","positive regulation of lipase activity","10/699","68/18903",0.000187600045621098,0.00214771336863448,0.00168424699581874,"TXK/CCL5/C5AR1/GNA15/CD86/NR1H3/P2RY12/APOC2/LPAR2/SELE",10
"GO:0097192","GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand","10/699","68/18903",0.000187600045621098,0.00214771336863448,0.00168424699581874,"IL1B/IL2/IL7/TNF/BCL2A1/INHBA/IFI6/HSPA1A/EYA2/HSPA1B",10
"GO:0035590","GO:0035590","purinergic nucleotide receptor signaling pathway","7/699","34/18903",0.000206264617867623,0.00234368172052086,0.00183792630552571,"P2RY14/P2RY13/P2RY1/ADORA2A/ADORA3/P2RY12/P2RY4",7
"GO:0090022","GO:0090022","regulation of neutrophil chemotaxis","7/699","34/18903",0.000206264617867623,0.00234368172052086,0.00183792630552571,"CCR7/CD74/C3AR1/C5AR1/CXCR2/EDN1/TNFAIP6",7
"GO:1902624","GO:1902624","positive regulation of neutrophil migration","7/699","34/18903",0.000206264617867623,0.00234368172052086,0.00183792630552571,"CCR7/FUT7/CD74/C3AR1/C5AR1/CXCR2/EDN1",7
"GO:0042509","GO:0042509","regulation of tyrosine phosphorylation of STAT protein","11/699","82/18903",0.000209833922328306,0.00237829221192556,0.00186506801680967,"LIF/CCL5/CD40/IFNG/IL2/OSM/CSF1R/IL6/TNFRSF18/TNF/IL21",11
"GO:1904035","GO:1904035","regulation of epithelial cell apoptotic process","13/699","110/18903",0.000211765534625046,0.00239365034585289,0.00187711193817565,"RGCC/CD40/FASLG/IL6/CCL2/THBS1/TNF/CD248/CD40LG/SERPINE1/HMOX1/RAMP2/ECSCR",13
"GO:0002260","GO:0002260","lymphocyte homeostasis","10/699","69/18903",0.000212242263889706,0.00239365034585289,0.00187711193817565,"LGALS2/RIPK3/CD74/IL2RA/IL2/TNFRSF17/IL7R/TNFRSF13B/GAPT/PMAIP1",10
"GO:0062208","GO:0062208","positive regulation of pattern recognition receptor signaling pathway","8/699","45/18903",0.000215366088106394,0.00242286849119693,0.00190002494613926,"OASL/RSAD2/CD14/SLC15A3/NR1H3/NINJ1/HSPA1A/HSPA1B",8
